Policy_ID;Loss_Ratio;Actual_Risk_Status;Current_Premium_USD;Customer_LTV_USD;Churn_Prob;Projected_Loss_USD
POL-11534;0,245932889;0;1410;5770;0,114969701;780
POL-11535;0,438252436;0;1050;8580;0,21453982;620
POL-11536;0,349069518;0;1300;8010;0,217336761;360
POL-11537;0,117970915;0;1060;4950;0,231873147;200
POL-11538;0,554751338;1;1670;5920;0,225145087;3370
POL-11539;0,076773772;0;1420;4790;0,198571095;770
POL-11540;0,48397464;1;1500;5350;0,290629596;3360
POL-11541;0,367693438;1;1060;7800;0,330169909;2970
POL-11542;0,081339121;0;1320;6470;0,1309284;430
POL-11543;0,455534293;0;1300;8560;0,089058105;120
POL-11544;0,374004275;0;1280;3340;0,177526188;160
POL-11545;0,340390593;0;770;7050;0,057926713;150
POL-11546;0,146775162;0;1740;8160;0,314995662;430
POL-11547;0,267310001;0;1240;6700;0,121911878;870
POL-11548;0,160454743;0;1380;3770;0,214788989;450
POL-11549;0,305054919;1;920;4400;0,084528497;2870
POL-11550;0,103897552;0;1620;8320;0,215977202;1030
POL-11551;0,585617779;1;1590;5430;0,061698036;3950
POL-11552;0,282772928;0;1460;4940;0,280642009;210
POL-11553;0,2134916;0;1320;5820;0,336626439;270
POL-11554;0,355958977;0;1830;5990;0,142092819;1140
POL-11555;0,573459573;0;1500;8870;0,127464383;720
POL-11556;0,163973591;0;910;3010;0,184398491;310
POL-11557;0,413808202;1;1310;7650;0,235992098;5960
POL-11558;0,293315422;1;1400;9420;0,106688739;6470
POL-11559;0,242079567;0;1280;8390;0,290992399;260
POL-11560;0,027126752;0;1390;11150;0,109560444;580
POL-11561;0,330679919;0;1610;5590;0,051642266;910
POL-11562;0,402718085;0;1200;8280;0,207275175;260
POL-11563;0,490279423;1;1160;6330;0,084544913;3680
POL-11564;0,409740836;0;980;5460;0,259471618;350
POL-11565;0,23165967;0;780;2060;0,100240999;110
POL-11566;0,138165336;0;1170;5570;0,295214119;630
POL-11567;0,031426297;0;1080;8630;0,19111044;460
POL-11568;0,421318369;0;1200;3070;0,219883371;460
POL-11569;0,332420936;1;1100;10700;0,10597555;2920
POL-11570;0,261398063;0;980;7320;0,094006423;520
POL-11571;0,135977949;0;1110;4290;0,23938774;160
POL-11572;0,058556932;0;1380;6960;0,126638185;450
POL-11573;0,601431858;1;1120;7870;0,16577767;5060
POL-11574;0,54258295;0;1200;5520;0,193834746;690
POL-11575;0,629811302;1;1770;5250;0,118890082;7110
POL-11576;0,584410297;1;1520;10450;0,288627143;3310
POL-11577;0,262393063;0;1310;5820;0,331827323;770
POL-11578;0,137233905;0;1320;6210;0,179567949;420
POL-11579;0,212053406;0;1070;9150;0,325264515;610
POL-11580;0,143783167;0;1150;6350;0,314804845;80
POL-11581;0,164970316;0;1180;8030;0,099814169;160
POL-11582;0,350723448;0;1280;5560;0,102014584;690
POL-11583;0,123676714;0;1240;5100;0,193221518;150
POL-11584;0,300130129;0;970;7260;0,207757154;480
POL-11585;0,088176667;0;1400;4540;0,152338918;730
POL-11586;0,281357324;0;1110;7310;0,143876294;530
POL-11587;0,262760454;0;1730;4660;0,179410187;1010
POL-11588;0,571722035;1;1560;7300;0,257143784;7400
POL-11589;0,097879287;0;830;8970;0,07531809;530
POL-11590;0,180908411;0;1190;2510;0,263174601;500
POL-11591;0,191892972;0;1650;5680;0,327872078;630
POL-11592;0,43788545;1;1420;2580;0,279052013;2600
POL-11593;0,276570482;0;1270;5910;0,107503057;820
POL-11594;0,360080151;0;670;7170;0,076244357;140
POL-11595;0,298203747;0;1200;5820;0,197114123;600
POL-11596;0,110321254;0;1300;2220;0,336921827;270
POL-11597;0,151889075;0;740;8300;0,295717786;80
POL-11598;0,390328238;0;1400;3580;0,218820092;940
POL-11599;0,331106886;0;1070;8170;0,092894427;140
POL-11600;0,200877611;0;1330;5010;0,264151035;660
POL-11601;0,048979617;0;1280;4760;0,293899472;420
POL-11602;0,123306778;0;1190;6520;0,330520741;710
POL-11603;0,33492058;0;1450;8630;0,23363487;800
POL-11604;0,139720281;0;1320;10410;0,204339744;190
POL-11605;0,579100716;1;1930;5680;0,235754613;5060
POL-11606;0,741944804;1;1690;3900;0,332975751;4900
POL-11607;0,229838747;0;1000;7190;0,238438126;330
POL-11608;0,415402603;0;1550;3820;0,127277555;780
POL-11609;0,332506205;0;1070;7990;0,240845422;210
POL-11610;0,426517798;0;960;7390;0,313923372;550
POL-11611;0,660901085;1;880;9210;0,220100609;2650
POL-11612;0,293099067;0;1160;8610;0,200809648;80
POL-11613;0,013338126;0;1500;6780;0,270010775;100
POL-11614;0,337122565;0;1290;6560;0,248296609;300
POL-11615;0,517027855;1;1380;4730;0,06700628;5560
POL-11616;0,057227945;0;440;4690;0,267593342;50
POL-11617;0,606893894;1;1190;6420;0,172264829;2440
POL-11618;0,643560139;1;990;4350;0,332269484;2770
POL-11619;0,440236728;0;860;5960;0,341240897;330
POL-11620;0,079094726;0;950;5560;0,184621645;400
POL-11621;0,264118806;0;1270;7690;0,340638454;830
POL-11622;0,145059676;0;1410;6460;0,143246154;780
POL-11623;0,344642458;0;1020;8490;0,254793326;160
POL-11624;0,120578259;0;1400;5900;0,072516413;790
POL-11625;0,517778042;1;1450;4160;0,093496805;3100
POL-11626;0,229050618;0;1330;7600;0,309357771;440
POL-11627;0,21150461;0;1040;6250;0,318135212;410
POL-11628;0,196278721;0;1130;5960;0,209783358;580
POL-11629;0,182361754;0;1330;5660;0,151932028;200
POL-11630;0,252251748;0;1070;6480;0,18530718;110
POL-11631;0,040652409;0;1410;5960;0,310887347;860
POL-11632;0,357818796;0;970;7530;0,113298027;570
POL-11633;0,155503262;0;1350;7980;0,138461069;530
POL-11634;0,423569818;0;1480;5760;0,28563288;710
POL-11635;0,446852194;1;1300;10500;0,330580834;3750
POL-11636;0,444945874;1;1000;5360;0,077878202;3610
POL-11637;0,349549388;1;840;6540;0,29113169;2770
POL-11638;0,315984398;1;970;3260;0,243520492;2910
POL-11639;0,497646874;1;1370;6290;0,119231463;4820
POL-11640;0,35301906;0;1200;6090;0,276745159;710
POL-11641;0,348523208;0;1100;6400;0,268374819;390
POL-11642;0,398367361;1;1350;8450;0,092608943;4570
POL-11643;0,592471774;1;750;9860;0,200675317;3520
POL-11644;0,653566304;1;1180;8720;0,277487325;2970
POL-11645;0,067968288;0;970;6290;0,107463238;300
POL-11646;0,447170989;1;910;6890;0,188829807;2750
POL-11647;0,115891734;0;1120;9550;0,086222337;600
POL-11648;0,281433349;0;1870;4500;0,142050477;480
POL-11649;0,119567409;0;1410;8070;0,11538347;630
POL-11650;0,198885623;0;970;4720;0,201521338;410
POL-11651;0,070441392;0;1550;8790;0,0923646;780
POL-11652;0,455159793;1;920;6230;0,164945227;3120
POL-11653;0,379625712;0;1630;4740;0,132548871;750
POL-11654;0,661813145;1;1030;5180;0,273814674;2280
POL-11655;0,440646186;0;1280;5500;0,259900932;620
POL-11656;0,069487926;0;1770;8410;0,078479159;310
POL-11657;0,509598561;0;1160;9180;0,336045166;350
POL-11658;0,149336246;0;1710;5700;0,273404875;660
POL-11659;0,314720981;0;1230;4760;0,234787609;610
POL-11660;0,103874188;0;1230;10560;0,193310448;660
POL-11661;0,592948389;1;1030;8140;0,103376726;4800
POL-11662;0,149323165;0;1600;4950;0,338604793;180
POL-11663;0,172969577;0;1130;7220;0,052357513;340
POL-11664;0,539753565;0;1730;5680;0,25774434;400
POL-11665;0,206381167;0;1090;3930;0,202233297;340
POL-11666;0,554929864;0;1140;5880;0,320774567;540
POL-11667;0,264696165;0;1500;3760;0,164209184;260
POL-11668;0,207521974;0;1220;5540;0,205593326;460
POL-11669;0,05368012;0;1320;5730;0,272701818;830
POL-11670;0,445202734;1;920;5420;0,064269963;4280
POL-11671;0,618491326;1;1280;8320;0,066342572;5600
POL-11672;0,307963685;0;1340;7310;0,113501825;810
POL-11673;0,620198338;1;1680;5220;0,093927375;4980
POL-11674;0,159090653;0;1130;7150;0,051933041;610
POL-11675;0,364605038;0;1330;9110;0,236896947;120
POL-11676;0,197656135;0;1550;4840;0,28878139;130
POL-11677;0,566061291;1;1260;3870;0,337134493;5850
POL-11678;0,212701478;0;1520;4330;0,182270095;270
POL-11679;0,317734824;0;1870;7250;0,133916197;720
POL-11680;0,454146483;1;1260;9480;0,309170735;4910
POL-11681;0,545266438;1;1580;8200;0,303318684;6950
POL-11682;0,60967073;1;1380;9070;0,237452963;3020
POL-11683;0,054064798;0;1460;2100;0,131944712;1010
POL-11684;0,458794919;0;1430;4830;0,322555278;820
POL-11685;0,279701358;0;1520;4260;0,103520401;1020
POL-11686;0,307277108;0;1500;7620;0,063093951;430
POL-11687;0,326231615;1;1230;6100;0,288985485;5020
POL-11688;0,107225266;0;1110;500;0,219097718;230
POL-11689;0,377063982;0;1360;8020;0,123940345;630
POL-11690;0,16405304;0;890;8840;0,251268699;500
POL-11691;0,093307353;0;1400;10520;0,280014957;520
POL-11692;0,429188519;0;1440;6830;0,303363785;350
POL-11693;0,439140441;1;1210;7740;0,134637805;3670
POL-11694;0,490717474;0;1260;4220;0,057676235;110
POL-11695;0,233750098;0;1480;3220;0,203011646;770
POL-11696;0,58735906;1;1440;8990;0,306823579;6740
POL-11697;0,273538611;0;1480;7590;0,112346401;940
POL-11698;0,533808924;1;1440;9000;0,176337642;3160
POL-11699;0,497765242;1;1280;5990;0,126926221;2320
POL-11700;0,196392323;0;1250;11240;0,054008795;870
POL-11701;0,206982816;0;1360;7130;0,319557229;930
POL-11702;0,309280785;0;1610;4990;0,090515968;740
POL-11703;0,646482357;1;1320;5860;0,280030135;5260
POL-11704;0,220167953;1;1580;3290;0,15398097;4690
POL-11705;0,328308011;0;740;4620;0,133304573;500
POL-11706;0,332529988;1;1330;5730;0,332308666;4070
POL-11707;0,214324898;0;1270;9600;0,247159846;810
POL-11708;0,572961886;1;830;6370;0,256076799;3700
POL-11709;0,205193811;0;870;8670;0,277895876;490
POL-11710;0,341379066;0;1370;6300;0,152280001;440
POL-11711;0,369654005;0;1280;4450;0,219099344;370
POL-11712;0,445741918;1;1450;7590;0,131067003;5460
POL-11713;0,32982409;0;600;4810;0,300362455;300
POL-11714;0,16970693;0;1520;5710;0,229792214;910
POL-11715;0,563401534;1;1520;10560;0,123022048;5780
POL-11716;0,010196306;0;900;7710;0,319927522;580
POL-11717;0,24975737;0;1600;4860;0,224252;850
POL-11718;0,281969374;0;1700;7960;0,198509151;160
POL-11719;0,402582543;1;920;4620;0,060346276;3270
POL-11720;0,195382939;0;1280;2990;0,322940602;80
POL-11721;0,399332123;0;1300;8680;0,335682175;770
POL-11722;0,320995797;0;800;7090;0,218779588;210
POL-11723;0,3994507;0;1170;6110;0,182754006;510
POL-11724;0,448843852;1;1600;3170;0,15786952;4260
POL-11725;0,378613943;0;1040;5870;0,130414395;480
POL-11726;0,46508483;1;1710;6880;0,222358801;6020
POL-11727;0,345489539;1;1340;4170;0,088428516;5660
POL-11728;0,164556679;0;1050;6580;0,325752082;310
POL-11729;0,136646419;0;1260;9600;0,102787621;510
POL-11730;0,367168863;0;880;6950;0,273653979;140
POL-11731;0,146652637;0;1360;7670;0,142066332;480
POL-11732;0,039596565;0;1200;5620;0,117821323;180
POL-11733;0,596797504;0;1140;4400;0,217360754;530
POL-11734;0,642956542;1;890;5380;0,279537494;3380
POL-11735;0,145320075;0;1230;8610;0,268021001;750
POL-11736;0,215199856;0;1300;6310;0,120126905;360
POL-11737;0,168134999;0;910;6100;0,149150705;220
POL-11738;0,358651512;0;1520;5490;0,310649655;560
POL-11739;0,161186212;0;1320;3960;0,266973123;220
POL-11740;0,198074963;0;1040;9230;0,263808172;190
POL-11741;0,423070135;1;1230;6080;0,130671523;5410
POL-11742;0,101688472;0;1460;5440;0,287601292;540
POL-11743;0,303986406;0;1590;6660;0,157525339;290
POL-11744;0,093204371;0;1650;5440;0,170417156;120
POL-11745;0,137668594;0;1700;7130;0,136268327;600
POL-11746;0,08085886;0;920;5130;0,086417074;490
POL-11747;0,263703992;0;1070;6750;0,176118069;300
POL-11748;0,299998996;0;900;6390;0,055081851;190
POL-11749;0,027983501;0;1520;10210;0,186773072;470
POL-11750;0,250414481;0;1210;10320;0,267501931;810
POL-11751;0,079013708;0;1570;8070;0,33822351;510
POL-11752;0,653907056;0;900;6320;0,073583943;200
POL-11753;0,450993949;0;1080;8110;0,134387211;450
POL-11754;0,332000832;0;1050;8040;0,198239315;610
POL-11755;0,460222857;0;1560;5560;0,101116385;100
POL-11756;0,221385738;0;1430;3200;0,085048557;590
POL-11757;0,419736976;1;740;2690;0,185695432;3550
POL-11758;0,142320109;0;1130;6260;0,224219159;210
POL-11759;0,256239534;0;1490;5490;0,296062318;970
POL-11760;0,127572847;0;1530;5410;0,349341027;650
POL-11761;0,753457172;1;1350;4890;0,282281234;2450
POL-11762;0,038261439;0;1300;4800;0,116402136;880
POL-11763;0,083856041;0;1020;7810;0,274393421;140
POL-11764;0,147266786;0;1520;440;0,211146087;810
POL-11765;0,522316948;1;950;7680;0,185242873;4570
POL-11766;0,240678206;1;850;5950;0,330718548;3520
POL-11767;0,163096982;0;1300;9380;0,260627776;70
POL-11768;0,393665375;0;1140;7030;0,254507922;450
POL-11769;0,731388703;1;1430;3030;0,053526789;6470
POL-11770;0,198025738;0;1370;2760;0,309521447;570
POL-11771;0,424264722;1;1680;4220;0,287990143;3540
POL-11772;0,45313611;0;1350;7030;0,139682563;530
POL-11773;0,161373873;0;1510;3070;0,137634024;690
POL-11774;0,084031411;0;1040;6720;0,066043538;120
POL-11775;0,173185311;0;1430;7900;0,065256927;160
POL-11776;0,348847244;1;1180;5440;0,250578354;2650
POL-11777;0,269333202;0;1130;4720;0,105871284;90
POL-11778;0,219096992;0;1020;2200;0,327064355;240
POL-11779;0,138444172;0;1640;9520;0,302721328;1080
POL-11780;0,146542782;0;1250;10150;0,154665548;440
POL-11781;0,341080195;0;1050;8940;0,164020566;510
POL-11782;0,226626617;0;1420;5950;0,148182968;280
POL-11783;0,248131864;0;1140;6390;0,077718474;260
POL-11784;0,011288887;0;1050;7870;0,059429047;400
POL-11785;0,179630426;0;1980;6790;0,185639948;920
POL-11786;0,518489674;1;950;270;0,332912034;2250
POL-11787;0,493922216;1;1720;8340;0,325174796;6580
POL-11788;0,467870913;0;1050;8940;0,292951622;120
POL-11789;0,444501001;0;1410;8640;0,238578478;410
POL-11790;0,279270765;0;1220;7400;0,306866722;250
POL-11791;0,459735829;1;1430;8420;0,204520555;4330
POL-11792;0,167648246;0;900;3670;0,10404804;340
POL-11793;0,490295154;1;870;6310;0,255251104;1920
POL-11794;0,190533244;0;1440;5160;0,326193811;340
POL-11795;0,428338656;1;800;9400;0,055881529;2330
POL-11796;0,384215583;0;960;6870;0,125433216;410
POL-11797;0,247038827;0;1230;6180;0,129631457;270
POL-11798;0,027577931;0;930;4460;0,079711862;210
POL-11799;0,5703076;1;960;4380;0,117648266;3990
POL-11800;0,362901627;0;1150;4240;0,165194623;720
POL-11801;0,27197952;0;700;7990;0,331950627;340
POL-11802;0,320622226;0;900;7700;0,308079731;300
POL-11803;0,068489353;0;1590;7000;0,333801867;870
POL-11804;0,14519656;0;1490;8080;0,086171533;980
POL-11805;0,4890694;1;1820;4890;0,058414538;5090
POL-11806;0,570799928;1;1400;2810;0,082964949;5410
POL-11807;0,122111882;0;1580;7870;0,32428869;950
POL-11808;0,319906593;1;1140;6390;0,097246592;3320
POL-11809;0,28647968;0;1200;8170;0,221791012;290
POL-11810;0,425447606;0;1350;7350;0,118274711;560
POL-11811;0,211067729;0;780;6350;0,056190627;180
POL-11812;0,411586053;0;1390;6910;0,075386403;200
POL-11813;0,449155867;1;1090;9320;0,262939107;4070
POL-11814;0,267931245;0;1140;5920;0,104709936;420
POL-11815;0,417668029;0;1500;7970;0,118741762;540
POL-11816;0,150108947;0;860;7120;0,16317695;110
POL-11817;0,471829176;0;1260;3150;0,247172468;480
POL-11818;0,088796666;0;1360;3870;0,190811718;720
POL-11819;0,467856107;0;1120;6420;0,333383065;240
POL-11820;0,468891563;0;1260;5500;0,180254657;370
POL-11821;0,348444069;0;1270;4600;0,109739276;210
POL-11822;0,264080582;0;1470;8640;0,210842852;410
POL-11823;0,183901667;0;1200;3510;0,185266885;730
POL-11824;0,41065612;0;940;6100;0,286141502;190
POL-11825;0,059614023;0;1110;4750;0,330536369;80
POL-11826;0,181627486;0;1160;9470;0,300888568;460
POL-11827;0,374570608;0;1050;11540;0,166711917;450
POL-11828;0,191352023;0;1300;5880;0,114834837;340
POL-11829;0,212145065;0;1290;8200;0,324346681;600
POL-11830;0,29396712;1;1270;9040;0,165781895;5480
POL-11831;0,277491192;0;1030;8300;0,281061987;280
POL-11832;0,085857876;0;1280;8080;0,346858202;180
POL-11833;0,23368255;0;1570;2950;0,223232804;310
POL-11834;0,331920209;0;1320;8850;0,193964141;390
POL-11835;0,430977571;1;1520;7220;0,259961235;4990
POL-11836;0,540527705;1;1280;6040;0,108179294;3710
POL-11837;0,362488588;1;1090;6340;0,196471922;4940
POL-11838;0,03054344;0;1470;7020;0,143699227;720
POL-11839;0,681042093;0;900;5990;0,099268361;280
POL-11840;0,375898403;0;1110;5790;0,233040965;180
POL-11841;0,212005159;0;1210;4540;0,222711826;250
POL-11842;0,238406195;0;1410;7520;0,27836108;730
POL-11843;0,345637221;1;1570;6180;0,311891037;3630
POL-11844;0,136516358;0;1460;4910;0,116112796;560
POL-11845;0,121646169;0;1440;6700;0,283910796;410
POL-11846;0,260090565;0;1470;6590;0,160215548;850
POL-11847;0,685298228;1;1500;7510;0,238641681;2920
POL-11848;0,403657314;0;970;6440;0,305072008;480
POL-11849;0,125868313;0;1800;7730;0,126855535;540
POL-11850;0,013665797;0;1530;5950;0,230288385;700
POL-11851;0,117032966;0;1200;6100;0,194095663;560
POL-11852;0,332791161;0;1340;7060;0,287173188;360
POL-11853;0,207576183;0;920;7270;0,25917239;570
POL-11854;0,459450735;0;1190;8920;0,280889551;820
POL-11855;0,14149213;0;1160;8600;0,136382939;300
POL-11856;0,254086577;0;1140;6410;0,261306888;650
POL-11857;0,506772158;0;1450;3680;0,231741762;540
POL-11858;0,137703923;0;1280;7870;0,187004137;450
POL-11859;0,179715217;0;950;7560;0,163503107;290
POL-11860;0,246421851;0;960;6930;0,149480009;230
POL-11861;0,316621337;0;760;8050;0,052902308;490
POL-11862;0,263497432;1;1470;5760;0,100867565;2980
POL-11863;0,062310941;0;1190;3310;0,067693464;400
POL-11864;0,134321062;0;1440;4750;0,304507263;780
POL-11865;0,219836484;0;2040;710;0,308026661;1050
POL-11866;0,206649813;0;1030;7390;0,303858001;230
POL-11867;0,4881465;1;1330;6370;0,295375929;6100
POL-11868;0,575870508;1;1610;8220;0,116399136;5980
POL-11869;0,509877255;1;1130;8010;0,197535852;2330
POL-11870;0,12310986;0;1170;5520;0,322353132;820
POL-11871;0,534056494;1;1380;4850;0,277934538;3000
POL-11872;0,300023364;0;1890;4920;0,050546086;760
POL-11873;0,203035998;1;1410;10330;0,187827973;6400
POL-11874;0,261023048;0;1040;6200;0,05320106;450
POL-11875;0,349149594;1;1070;5950;0,134198314;2490
POL-11876;0,544808127;1;1130;7080;0,180728732;3380
POL-11877;0,410529547;1;800;3330;0,317869788;3970
POL-11878;0,026592238;0;1210;5710;0,246315285;130
POL-11879;0,584619609;1;1250;4790;0,15874537;5090
POL-11880;0,048186079;0;1260;4370;0,197196471;330
POL-11881;0,361997618;0;890;5980;0,295216847;550
POL-11882;0,444521648;1;1340;6590;0,13989668;3600
POL-11883;0,415854715;0;1000;3990;0,234510433;340
POL-11884;0,088410674;0;1190;5770;0,128674065;800
POL-11885;0,471562523;0;1060;6660;0,193989031;400
POL-11886;0,336830604;0;1540;7400;0,057397551;210
POL-11887;0,194574928;0;1080;5950;0,305682596;260
POL-11888;0,150880054;0;1590;7160;0,064504649;730
POL-11889;0,340463935;0;1280;5800;0,11730815;70
POL-11890;0,3587216;0;1350;9060;0,150053564;920
POL-11891;0,085146468;0;1270;7590;0,237548335;530
POL-11892;0,369998073;1;1040;5160;0,26601004;2090
POL-11893;0,447971713;1;1350;5510;0,074135313;3510
POL-11894;0,076709305;0;1140;7280;0,063039646;770
POL-11895;0,416819857;0;1330;5450;0,289696966;580
POL-11896;0,464172051;1;1400;2640;0,26364996;5150
POL-11897;0,198974286;0;1730;7090;0,299465106;1050
POL-11898;0,639928882;1;1370;5730;0,25296148;4540
POL-11899;0,154788437;0;1490;7860;0,275303681;100
POL-11900;0,205947693;0;1420;6580;0,163711515;330
POL-11901;0,155732451;0;1190;7790;0,227055296;250
POL-11902;0,588884564;1;1420;11540;0,291617703;6530
POL-11903;0,233807018;1;1220;9060;0,10163526;2910
POL-11904;0,213270229;0;1150;5800;0,176846888;290
POL-11905;0,128618697;0;980;7350;0,272146931;270
POL-11906;0,536429955;0;1410;6740;0,209790972;160
POL-11907;0,157202088;1;1110;7040;0,254497236;2780
POL-11908;0,172732181;0;1410;3360;0,137860759;830
POL-11909;0,038914292;0;1250;8610;0,059702735;530
POL-11910;0,162724047;0;1180;1890;0,058743734;650
POL-11911;0,083648304;0;1030;6470;0,332834353;570
POL-11912;0,254551121;0;1580;2990;0,333362013;750
POL-11913;0,401586978;0;1150;5090;0,113384702;190
POL-11914;0,18866569;0;1650;6920;0,094239697;860
POL-11915;0,207667414;0;1050;8240;0,05544195;440
POL-11916;0,108101479;0;1630;8540;0,119377057;850
POL-11917;0,590260785;1;1270;6110;0,150305432;3420
POL-11918;0,525979629;1;1470;8480;0,12237279;5530
POL-11919;0,410889345;1;920;6370;0,289215242;2720
POL-11920;0,392234911;0;920;5080;0,27482915;390
POL-11921;0,111294037;0;1310;7250;0,074304243;780
POL-11922;0,347363901;0;1000;4670;0,259196482;300
POL-11923;0,329585822;0;1580;6230;0,206175536;400
